 Short,,wave,1,Angstroms,1,2,4,8,16,23,32,50,100,150,200,256.3,284.15,250,303.31,303.78,300,368.07,350,400,465.22,450,500,554.37,584.33,550,609.76,629.73,600,650,703.31,700,765.15,770.41,789.36,750,800,850,900,977.02,950,1025.7,1031.9,1000,1050,1100,1150,1215.7,1200,1250,1300,1350,1400,1450,1500,1550,1600,1650,1700, from GITM
 Long,,wave,1,Angstroms,2,4,8,16,23,32,50,100,150,200,250,256.3,284.15,300,303.31,303.78,350,368.07,400,450,465.22,500,550,554.37,584.33,600,609.76,629.73,650,700,703.31,750,765.15,770.41,789.36,800,850,900,950,977.02,1000,1025.7,1031.9,1050,1100,1150,1200,1215.7,1250,1300,1350,1400,1450,1500,1550,1600,1650,1700,1750, from GITM
 F74113,,,1000000000,/cm2/s,0,0,0,0,0,0,0,1.2,0.45,4.8,3.1,0.46,0.21,1.679,0.8,6.9,0.965,0.65,0.314,0.383,0.29,0.285,0.452,0.72,1.27,0.357,0.53,1.59,0.342,0.23,0.36,0.141,0.17,0.26,0.702,0.758,1.625,3.537,3,4.4,1.475,3.5,2.1,2.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, from GITM
 AFAC,,,1,,0,0,0,0,0,0,0,0.010017,0.007125,0.013375,0.01945,0.002775,0.13768,0.026467,0.025,0.0033333,0.02245,0.0065917,0.036542,0.0074083,0.0074917,0.020225,0.0087583,0.0032667,0.0051583,0.0036583,0.016175,0.003325,0.0118,0.0042667,0.0030417,0.00475,0.00385,0.012808,0.003275,0.0047667,0.0048167,0.005675,0.0049833,0.0039417,0.0044167,0.0051833,0.0052833,0.004375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, from GITM
NEUV_S1,,,1,slope,0.477214115336644,0.488360989415394,0.511120263476397,0.462182765363499,0.446262674347415,0.456205331928376,0.464436316102393,0.254968007962856,0.453482441244575,0.271434605925693,1.06160076737565,0.430857363149725,0.489954803774656,0.430455369976636,0.198773303264234,0.453490156993605,0.519786922487976,0.455902196555139,0.404384530446255,0.445405340249931,0.457205938506333,0.520101299068852,0.459379582429426,0.456135145971044,0.494213126855983,0.462928717762782,0.462222859341052,0.45819593902101,0.447237367691111,0.453701403088302,0.457562881354409,0.464555637131851,0.458731189748417,0.45651092178667,0.454434769612233,0.449563360197427,0.419657441396308,0.536855389953911,0.431585461605661,0.363659177442278,0.472328351539986,0.471936471764373,0.453860183768388,0.451325989375242,0.465866456766987,0.448397653575221,0.536609179110538,0.107864050549232,0.261824575120389,0.448069780011977,0.426710638095399,0.49602360178027,0.449459776769586,0.503185787288733,0.434807622775186,0.490508710260526,0.151216392429704,0.382787411704954,0.703146240525999,from GITM
NEUV_S2,,,1,slope,-0.477214115339473,-0.488360989507986,-0.511120255464934,-0.462182268718754,-0.446261112407138,-0.456204814667945,-0.464434606908845,-0.25495955926202,-0.453480412893906,-0.271424037906411,-1.06159007487907,-0.430856010683107,-0.489951926563301,-0.430450987761878,-0.19876881325326,-0.453490106072652,-0.519782861912031,-0.455901653781898,-0.404381758565395,-0.445404738698467,-0.45720590215183,-0.520100221348735,-0.459378791756507,-0.456135094264598,-0.494212640196251,-0.46292845065117,-0.462222264987348,-0.458195752042383,-0.447236984167044,-0.453701295142988,-0.45756287076816,-0.464555463654745,-0.458731161894233,-0.456510895965371,-0.454434708070927,-0.449562989743903,-0.419656440495902,-0.536853300934076,-0.431583988212243,-0.363658218824632,-0.472327899175307,-0.4719354409475,-0.453859555139441,-0.451325371637012,-0.465866308567408,-0.448397382776995,-0.536608160431016,-0.10781066325526,-0.261821178296881,-0.448069072624885,-0.426708197676994,-0.496022483930621,-0.449458819684285,-0.503184784066949,-0.434805278112776,-0.490506220263984,-0.151213621015,-0.382783121154786,-0.703139982519482,from GITM
NEUV_S3,,,1,slope,0.477214115335638,0.488360989380439,0.511120253220502,0.462182393534439,0.44626166352348,0.456205001560024,0.464435227341589,0.254964559762283,0.453481534139259,0.271430125084032,1.06159664061381,0.430856832184755,0.489953204115955,0.430453602971969,0.19877001440329,0.453490137128947,0.519785521697146,0.455901831159819,0.404383492158302,0.445405030780182,0.457205916945254,0.5201006126767,0.45937907355479,0.456135117451447,0.494212731182216,0.462928596924391,0.462222657729659,0.458195827098903,0.447237233357807,0.453701358181643,0.457562871916211,0.464555573258815,0.458731173967906,0.456510908195922,0.454434733016358,0.449563179293937,0.419657008785038,0.536854242251115,0.431584505967477,0.363658604304097,0.472328071972947,0.471935789897343,0.453859808719831,0.451325655336716,0.465866348959062,0.448397483571833,0.536608580755479,0.107831419073592,0.261822529067676,0.448069364845586,0.426709197255777,0.496022974057236,0.449459256473696,0.503185253507535,0.43480640737742,0.490507308657293,0.15121461909287,0.382784532511664,0.703142191548263,from GITM
NEUV_l1,,,1,ints,6.33360892007774E-12,-1.75863308725692E-09,-5.81734111847226E-07,-2.75259791324261E-05,-7.94748278730836E-05,-2.52137785978811E-05,-7.78684495308181E-05,-0.000184712524814152,-1.03150464061414E-05,-4.54601588961463E-06,-0.000173867988783148,-2.82945385623147E-06,-9.35783670460056E-05,-8.05102957790294E-05,0.000256540162733029,9.71161724389179E-07,-4.27479918763403E-05,1.86570798023699E-05,-4.21050773158666E-05,1.19671333682683E-05,1.34082514754399E-05,-3.27750646234226E-06,7.37817134636398E-06,2.14656840075241E-05,2.62011832230342E-05,8.40177468923334E-06,-1.17496525220449E-06,4.467125536847E-05,2.30897668225635E-07,1.14957899264011E-05,1.02479700701955E-05,1.12187431203531E-05,1.0442417401484E-05,1.15983852012774E-05,1.09314843171737E-05,3.54907218964416E-05,5.73799131565217E-05,7.24318446060671E-05,6.60570494510234E-05,9.06188549312084E-05,3.00499961229184E-05,3.31448569223571E-05,2.89260282818932E-05,3.94672169517155E-05,3.67126186271585E-05,4.83176087623338E-05,0.000159259287665886,0.0036572301998543,0.000322180669561862,8.4120453084592E-05,0.000262365593707558,0.000147576650849437,0.000190977401953526,0.000291036000666657,0.000469077304400249,0.000719534261483728,0.00105068060812182,0.00195083154402997,0.00326113575863545,from GITM
NEUV_P1,,,1,powers,1.00000000000379,1.00000000010879,1.00000000055156,0.999999982252684,0.999999915468266,0.999999971893791,0.999999908308026,0.999998794415386,0.999999793876493,0.99999824892242,0.999999595511352,0.999999879166204,0.99999964592801,0.999999575995156,0.999998261950724,0.999999996124704,0.999999769428116,0.999999909483881,0.999999743730797,0.999999935970717,1.0000000001394,0.999999850124974,0.999999875156437,0.999999994908221,0.999999913895865,0.999999973621355,0.999999954751108,0.999999972925247,0.999999968702038,0.99999998921338,0.999999997968435,0.999999984251251,0.999999996170954,1.00000000266038,0.99999999160665,0.999999958011777,0.999999892786247,0.99999976452387,0.999999750749048,0.999999819468929,0.999999933163046,0.999999834054267,0.999999904758534,0.999999916734191,0.999999975779859,0.99999996205312,0.999999896801546,0.999969386502879,0.999999263052518,0.999999912829661,0.999999675866004,0.999999878562288,0.999999888804028,0.999999897090584,0.99999972819756,0.999999717221712,0.999998857857785,0.999999245684296,0.999999426220674,from GITM
NEUV_P2,,,1,powers,1.00000000000216,1.00000000004594,0.99999999997157,1.00000001345293,1.00000005764368,1.00000001904718,1.0000000620643,1.00000225246812,1.00000029026802,1.00000264586815,1.00000074982045,1.00000023643398,1.00000028766631,1.00000073467482,1.00000056491913,1.00000000947125,1.00000066229932,1.00000003405793,1.00000053765855,1.00000008008447,1.0000000066326,1.00000006888804,1.00000005604628,1.00000000696359,1.00000001371124,1.00000003742232,1.00000010454761,1.0000000176446,1.00000006818494,1.00000001619375,1.00000000028839,1.00000002823858,1.00000000286274,1.00000000636465,1.00000000578988,1.00000005012857,1.00000017195221,1.00000019892256,1.00000011377316,1.00000010218803,1.00000003597921,1.00000006353526,1.0000000527712,1.00000006761352,1.00000000472939,1.00000001207511,1.00000005559604,1.00001102557792,1.00000034459185,1.00000004570575,1.00000015183004,1.00000006970403,1.0000000730802,1.0000000726211,1.00000020180302,1.0000001550346,1.00000037831009,1.0000001791898,1.00000017368169,from GITM
