    20.00    21.00   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05   2.862e+05
    21.00    22.00   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07   1.045e+07
    22.00    23.00   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05   4.668e+05
    23.00    24.00   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05   2.860e+05
    24.00    25.00   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06   1.414e+06
    25.00    26.00   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05   3.862e+05
    26.00    27.00   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05   5.719e+05
    27.00    28.00   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05   4.412e+05
    28.00    29.00   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06   2.086e+06
    29.00    30.00   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06   1.190e+06
