  743.00     2.9  H LY(C)  1  1.000009
  744.00     3.0  H LY(C)  1  1.000009
  745.00     3.0  H LY(C)  1  1.000009
  746.00     3.2  H LY(C)  1  1.000009
  747.00     3.3  H LY(C)  1  1.000009
  748.00     3.4  H LY(C)  1  1.000009
  749.00     3.4  H LY(C)  1  1.000009
  750.00     3.5  H LY(C)  1  1.000009
  750.01    40.5 UNSPEC'D  1  0.830009
  751.00     3.7  H LY(C)  1  1.000009
  752.00     3.7  H LY(C)  1  1.000009
  753.00     3.8  H LY(C)  1  1.000009
  754.00     3.9  H LY(C)  1  1.000009
  755.00     3.9  H LY(C)  1  1.000009
  756.00     4.1  H LY(C)  1  1.000009
  757.00     4.2  H LY(C)  1  1.000009
  758.00     4.3  H LY(C)  1  1.000009
  758.68    34.9  O V      1  0.473009
  759.00     4.6  H LY(C)  1  1.000009
  759.44    26.7  O V      1  0.473009
  760.00     4.6  H LY(C)  1  1.000009
  760.30    93.0  O V      1  0.473009
  761.00     4.7  H LY(C)  1  1.000009
  761.13    23.2  O V      1  0.473009
  762.00    34.9  O V      1  0.473009
  763.00     4.9  H LY(C)  1  1.000009
  764.00     5.1  H LY(C)  1  1.000009
  765.00     5.2  H LY(C)  1  1.000009
  765.15   199.7  N IV     1  0.581009
  766.00     5.3  H LY(C)  1  1.000009
  767.00     5.4  H LY(C)  1  1.000009
  768.00     5.6  H LY(C)  1  1.000009
  769.00     5.7  H LY(C)  1  1.000009
  770.00     5.8  H LY(C)  1  1.000009
  770.41   242.5 NE VIII   2  0.022000
  771.00     6.1  H LY(C)  1  1.000009
  772.00     6.2  H LY(C)  1  1.000009
  773.00     6.3  H LY(C)  1  1.000009
  774.00     6.6  H LY(C)  1  1.000009
  775.00     6.6  H LY(C)  1  1.000009
  776.00     6.8  H LY(C)  1  1.000009
  777.00     7.1  H LY(C)  1  1.000009
  778.00     7.2  H LY(C)  1  1.000009
  779.00     7.3  H LY(C)  1  1.000009
  780.00     7.6  H LY(C)  1  1.000009
  780.32   130.6 NE VIII   2  0.022000
  781.00     7.7  H LY(C)  1  1.000009
  782.00     8.0  H LY(C)  1  1.000009
  783.00     8.1  H LY(C)  1  1.000009
  784.00     8.3  H LY(C)  1  1.000009
  785.00     8.6  H LY(C)  1  1.000009
  786.00     8.7  H LY(C)  1  1.000009
  786.47   146.3  S V      1  0.415009
  787.00     9.1  H LY(C)  1  1.000009
  787.71   277.5  O IV     1  0.460009
  788.00     9.2  H LY(C)  1  1.000009
  789.00     9.5  H LY(C)  1  1.000009
  790.00     9.6  H LY(C)  1  1.000009
  790.15   477.3  O IV   G 1  0.460009
  791.00    10.0  H LY(C)  1  1.000009
  792.00    10.2  H LY(C)  1  1.000009
  793.00    10.3  H LY(C)  1  1.000009
  794.00    10.7  H LY(C)  1  1.000009
  795.00    11.0  H LY(C)  1  1.000009
  796.00    11.2  H LY(C)  1  1.000009
  797.00    11.5  H LY(C)  1  1.000009
  798.00    11.9  H LY(C)  1  1.000009
  799.00    12.1  H LY(C)  1  1.000009
  800.00    12.4  H LY(C)  1  1.000009
  801.00    12.9  H LY(C)  1  1.000009
  802.00    13.1  H LY(C)  1  1.000009
  803.00    13.5  H LY(C)  1  1.000009
  804.00    13.9  H LY(C)  1  1.000009
  805.00    14.1  H LY(C)  1  1.000009
  806.00    14.5  H LY(C)  1  1.000009
  807.00    14.9  H LY(C)  1  1.000009
  808.00    15.3  H LY(C)  1  1.000009
  809.00    15.6  H LY(C)  1  1.000009
  810.00    16.0  H LY(C)  1  1.000009
  811.00    16.5  H LY(C)  1  1.000009
  812.00    16.9  H LY(C)  1  1.000009
  813.00    17.3  H LY(C)  1  1.000009
  814.00    17.8  H LY(C)  1  1.000009
  815.00    18.3  H LY(C)  1  1.000009
  816.00    18.6  H LY(C)  1  1.000009
  817.00    19.1  H LY(C)  1  1.000009
  818.00    19.5  H LY(C)  1  1.000009
  819.00    20.2  H LY(C)  1  1.000009
  820.00    20.5  H LY(C)  1  1.000009
  821.00    21.2  H LY(C)  1  1.000009
  822.00    21.7  H LY(C)  1  1.000009
  823.00    22.3  H LY(C)  1  1.000009
  824.00    22.9  H LY(C)  1  1.000009
  825.00    23.4  H LY(C)  1  1.000009
  826.00    24.0  H LY(C)  1  1.000009
  827.00    24.7  H LY(C)  1  1.000009
  828.00    25.2  H LY(C)  1  1.000009
  829.00    25.9  H LY(C)  1  1.000009
  830.00    26.6  H LY(C)  1  1.000009
  831.00    27.2  H LY(C)  1  1.000009
  832.00    27.9  H LY(C)  1  1.000009
  833.00    28.7  H LY(C)  1  1.000009
  834.00    29.3  H LY(C)  1  1.000009
  834.20   666.5  OII,IIIG 1  0.415009
  835.00    30.2  H LY(C)  1  1.000009
  836.00    30.8  H LY(C)  1  1.000009
  837.00    31.6  H LY(C)  1  1.000009
  838.00    32.4  H LY(C)  1  1.000009
  839.00    33.3  H LY(C)  1  1.000009
  840.00    34.1  H LY(C)  1  1.000009
  841.00    35.1  H LY(C)  1  1.000009
  842.00    35.8  H LY(C)  1  1.000009
  843.00    36.8  H LY(C)  1  1.000009
  844.00    37.7  H LY(C)  1  1.000009
  845.00    38.7  H LY(C)  1  1.000009
  846.00    39.7  H LY(C)  1  1.000009
  847.00    40.7  H LY(C)  1  1.000009
  848.00    41.7  H LY(C)  1  1.000009
  849.00    42.7  H LY(C)  1  1.000009
  850.00    43.8  H LY(C)  1  1.000009
  851.00    45.0  H LY(C)  1  1.000009
  852.00    46.1  H LY(C)  1  1.000009
  853.00    47.4  H LY(C)  1  1.000009
  854.00    48.5  H LY(C)  1  1.000009
  855.00    49.7  H LY(C)  1  1.000009
  856.00    51.0  H LY(C)  1  1.000009
  857.00    52.4  H LY(C)  1  1.000009
  858.00    53.6  H LY(C)  1  1.000009
  859.00    55.0  H LY(C)  1  1.000009
  860.00    56.4  H LY(C)  1  1.000009
  861.00    57.9  H LY(C)  1  1.000009
  862.00    59.2  H LY(C)  1  1.000009
  863.00    60.7  H LY(C)  1  1.000009
  864.00    62.2  H LY(C)  1  1.000009
  865.00    63.9  H LY(C)  1  1.000009
  866.00    65.5  H LY(C)  1  1.000009
  867.00    67.1  H LY(C)  1  1.000009
  868.00    68.9  H LY(C)  1  1.000009
  869.00    70.6  H LY(C)  1  1.000009
  870.00    72.4  H LY(C)  1  1.000009
  871.00    74.2  H LY(C)  1  1.000009
  872.00    76.1  H LY(C)  1  1.000009
  873.00    78.1  H LY(C)  1  1.000009
  874.00    80.1  H LY(C)  1  1.000009
